run_id,pair_id,pair_index,role,speed_mps,target_foot,target_phase,severity,material_profile,control_type,variation_index,phase_fraction,command_delay_s,lateral_offset_m,seed,duration_s,patch,pair_fingerprint,initial_policy_observation_sha256,sample_count,first_sample_time_s,last_sample_time_s,sample_spacing_max_error_s,first_fall_sample,first_fall_time_s,fall_occurred,fall_reason,post_fall_excluded_sample_count,left_first_loaded_touchdown_sample,right_first_loaded_touchdown_sample,patch_contact_application_count,finite_fusion20,full_trace_sha256,discarded,replaced,silently_relabelled
control_0p20_left_mid_late_stance_moderate_ice_preregistered_v1,pair_088,88,control,0.2,left,mid_late_stance,moderate_ice_preregistered,hard_normal,hard_normal,1,0.41,0.04,0.0,202608388,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",dddc775a6b05ea60b30982f94cfd510409e90ec3fccd4172665b0363d4bcfccf,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5466,True,196130a03d34df85e77b78d000e420a87dd5fa490624efe4c61ba0a37946a795,False,False,False
positive_0p20_left_mid_late_stance_moderate_ice_preregistered_v2,pair_089,89,positive,0.2,left,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,2,0.83,0.08,0.004,202608389,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",a8acd0abc4efd176b3ac77b250fd18e93a894818514cd5016eee8f3fc9d1ead1,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5353,True,d53491028cfaf2eec7a571c55e72fbbcb748237a13932fd237e9bdd527d29ff7,False,False,False
control_0p20_left_mid_late_stance_moderate_ice_preregistered_v2,pair_089,89,control,0.2,left,mid_late_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608389,3.0,"{'target_foot': 'left', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': 0.015, 'y_max_m': 0.26, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",a8acd0abc4efd176b3ac77b250fd18e93a894818514cd5016eee8f3fc9d1ead1,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5353,True,d53491028cfaf2eec7a571c55e72fbbcb748237a13932fd237e9bdd527d29ff7,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v0,pair_090,90,positive,0.2,right,early_loading,native_strong_ice,native_strong_ice,near_slip_non_event,0,0.07,0.0,-0.004,202608390,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",9e3b36ab3bd32e347a543afaad7130e34ddd98a68d2fa239416272fe8e446205,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,13877,True,42bc72bec5dd30f921ad0d9bd328852d762e0b1e777d8b50d628fa19cf17561a,False,False,False
control_0p20_right_early_loading_native_strong_ice_v0,pair_090,90,control,0.2,right,early_loading,native_strong_ice,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608390,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",9e3b36ab3bd32e347a543afaad7130e34ddd98a68d2fa239416272fe8e446205,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,13877,True,42bc72bec5dd30f921ad0d9bd328852d762e0b1e777d8b50d628fa19cf17561a,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v1,pair_091,91,positive,0.2,right,early_loading,native_strong_ice,native_strong_ice,hard_normal,1,0.41,0.04,0.0,202608391,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",89a46523381efc0642c3d641e5bb58f67a32919758ad63a204222dfd2a9473f0,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,7098,True,35a7616900b1bdffbcd67f372151efc59cce2dc0103cd37eaf9a8962564ac6a9,False,False,False
control_0p20_right_early_loading_native_strong_ice_v1,pair_091,91,control,0.2,right,early_loading,native_strong_ice,hard_normal,hard_normal,1,0.41,0.04,0.0,202608391,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",89a46523381efc0642c3d641e5bb58f67a32919758ad63a204222dfd2a9473f0,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,7098,True,35a7616900b1bdffbcd67f372151efc59cce2dc0103cd37eaf9a8962564ac6a9,False,False,False
positive_0p20_right_early_loading_native_strong_ice_v2,pair_092,92,positive,0.2,right,early_loading,native_strong_ice,native_strong_ice,near_slip_non_event,2,0.83,0.08,0.004,202608392,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",a9edeacb1000e9cf0b70f9d2f41d13555599ce3c180043733830db462c9eae39,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,13458,True,4b55873c2391bb6f917fc6e966c7a894d3bc0ba17a0ae221b73ed2021ab5e740,False,False,False
control_0p20_right_early_loading_native_strong_ice_v2,pair_092,92,control,0.2,right,early_loading,native_strong_ice,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608392,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",a9edeacb1000e9cf0b70f9d2f41d13555599ce3c180043733830db462c9eae39,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,13458,True,4b55873c2391bb6f917fc6e966c7a894d3bc0ba17a0ae221b73ed2021ab5e740,False,False,False
positive_0p20_right_early_loading_moderate_ice_preregistered_v0,pair_093,93,positive,0.2,right,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,0,0.07,0.0,-0.004,202608393,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",cf6ab63755c9106021d4bb6f01b11c7f7a362b45aecf4fd9f45496b32a68cea8,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,13877,True,f49ac9c38cbd8c76dcce4433ff4c6a909b17572bdda6c91635f187cf060f9e04,False,False,False
control_0p20_right_early_loading_moderate_ice_preregistered_v0,pair_093,93,control,0.2,right,early_loading,moderate_ice_preregistered,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608393,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",cf6ab63755c9106021d4bb6f01b11c7f7a362b45aecf4fd9f45496b32a68cea8,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,13877,True,f49ac9c38cbd8c76dcce4433ff4c6a909b17572bdda6c91635f187cf060f9e04,False,False,False
positive_0p20_right_early_loading_moderate_ice_preregistered_v1,pair_094,94,positive,0.2,right,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,1,0.41,0.04,0.0,202608394,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",34e002932dca8af015e4e3c04c29013f0b877836279f13c5b7889384297f2398,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,7106,True,8da1642acb420eaee4725c148697251398fc0bb1c9814c2b37dc183eee78b07f,False,False,False
control_0p20_right_early_loading_moderate_ice_preregistered_v1,pair_094,94,control,0.2,right,early_loading,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608394,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",34e002932dca8af015e4e3c04c29013f0b877836279f13c5b7889384297f2398,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,7106,True,8da1642acb420eaee4725c148697251398fc0bb1c9814c2b37dc183eee78b07f,False,False,False
positive_0p20_right_early_loading_moderate_ice_preregistered_v2,pair_095,95,positive,0.2,right,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,2,0.83,0.08,0.004,202608395,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",43115d49643d1276d9798332491acb6c05475416f704530d538bc7cc962ac052,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,13455,True,e6413c44a2b9991601af172da1db54ea09ba8956ba0db2c93ace7ae1bde4a047,False,False,False
control_0p20_right_early_loading_moderate_ice_preregistered_v2,pair_095,95,control,0.2,right,early_loading,moderate_ice_preregistered,hard_normal,hard_normal,2,0.83,0.08,0.004,202608395,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",43115d49643d1276d9798332491acb6c05475416f704530d538bc7cc962ac052,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,13455,True,e6413c44a2b9991601af172da1db54ea09ba8956ba0db2c93ace7ae1bde4a047,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v0,pair_096,96,positive,0.2,right,mid_loading_early_stance,native_strong_ice,native_strong_ice,hard_normal,0,0.07,0.0,-0.004,202608396,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",bd2a18386bb3120cfed8e96cd1d52a4a9e2b14dc2396813c47f9e1a55f5d44a6,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,11109,True,2637fd834ee2a65cb002fe47ef53268c99b8a6bcdbb73cf8971654f42433aa85,False,False,False
control_0p20_right_mid_loading_early_stance_native_strong_ice_v0,pair_096,96,control,0.2,right,mid_loading_early_stance,native_strong_ice,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608396,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",bd2a18386bb3120cfed8e96cd1d52a4a9e2b14dc2396813c47f9e1a55f5d44a6,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,11109,True,2637fd834ee2a65cb002fe47ef53268c99b8a6bcdbb73cf8971654f42433aa85,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v1,pair_097,97,positive,0.2,right,mid_loading_early_stance,native_strong_ice,native_strong_ice,near_slip_non_event,1,0.41,0.04,0.0,202608397,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",c450d132182122f9445980a12f6fbeae3790a5e31b580ed7fb30786ba66a5d25,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5487,True,59d2b9f26d5a2841f7a94356ffc5ecd350a353e20c2f320bc49c37be42cca38b,False,False,False
control_0p20_right_mid_loading_early_stance_native_strong_ice_v1,pair_097,97,control,0.2,right,mid_loading_early_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608397,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",c450d132182122f9445980a12f6fbeae3790a5e31b580ed7fb30786ba66a5d25,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5487,True,59d2b9f26d5a2841f7a94356ffc5ecd350a353e20c2f320bc49c37be42cca38b,False,False,False
positive_0p20_right_mid_loading_early_stance_native_strong_ice_v2,pair_098,98,positive,0.2,right,mid_loading_early_stance,native_strong_ice,native_strong_ice,hard_normal,2,0.83,0.08,0.004,202608398,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",2fee780d160b22af845365591bc64d0e9a0b6f13d0797e9eca7b3463e9fec402,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10375,True,2b0d787c219f43823d13a6bb69cbd94721f46cec2f788c5c689d5599949152f9,False,False,False
control_0p20_right_mid_loading_early_stance_native_strong_ice_v2,pair_098,98,control,0.2,right,mid_loading_early_stance,native_strong_ice,hard_normal,hard_normal,2,0.83,0.08,0.004,202608398,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",2fee780d160b22af845365591bc64d0e9a0b6f13d0797e9eca7b3463e9fec402,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10375,True,2b0d787c219f43823d13a6bb69cbd94721f46cec2f788c5c689d5599949152f9,False,False,False
positive_0p20_right_mid_loading_early_stance_moderate_ice_preregistered_v0,pair_099,99,positive,0.2,right,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,0,0.07,0.0,-0.004,202608399,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",eb0b8801c8a5f2a6abb88ee55bdcddd1b52bce0cf048f91bbea18450d969f08f,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,11109,True,929c4923568546333e96e741dc43d87a9197465cf7186604eb9792b4ad545461,False,False,False
control_0p20_right_mid_loading_early_stance_moderate_ice_preregistered_v0,pair_099,99,control,0.2,right,mid_loading_early_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608399,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",eb0b8801c8a5f2a6abb88ee55bdcddd1b52bce0cf048f91bbea18450d969f08f,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,11109,True,929c4923568546333e96e741dc43d87a9197465cf7186604eb9792b4ad545461,False,False,False
positive_0p20_right_mid_loading_early_stance_moderate_ice_preregistered_v1,pair_100,100,positive,0.2,right,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,1,0.41,0.04,0.0,202608400,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",f140e4be15827499f123623dcfaf98361838f30439c351ac3af6c8bef04645f3,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5491,True,ef30ec333b10be523fe91b0783dd7e6f9d7c80d04c6dedc15d83440ab0c14f78,False,False,False
control_0p20_right_mid_loading_early_stance_moderate_ice_preregistered_v1,pair_100,100,control,0.2,right,mid_loading_early_stance,moderate_ice_preregistered,hard_normal,hard_normal,1,0.41,0.04,0.0,202608400,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",f140e4be15827499f123623dcfaf98361838f30439c351ac3af6c8bef04645f3,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,5491,True,ef30ec333b10be523fe91b0783dd7e6f9d7c80d04c6dedc15d83440ab0c14f78,False,False,False
positive_0p20_right_mid_loading_early_stance_moderate_ice_preregistered_v2,pair_101,101,positive,0.2,right,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,2,0.83,0.08,0.004,202608401,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",a3cb35668015293e0478d84ff3f89fb9b0d5956c717a8a191e7ba0d2bcaba6ed,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10379,True,ac792c61811bf8e349d27965942d7fa998f6edcca9b75537e714334985b4b363,False,False,False
control_0p20_right_mid_loading_early_stance_moderate_ice_preregistered_v2,pair_101,101,control,0.2,right,mid_loading_early_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608401,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",a3cb35668015293e0478d84ff3f89fb9b0d5956c717a8a191e7ba0d2bcaba6ed,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,10379,True,ac792c61811bf8e349d27965942d7fa998f6edcca9b75537e714334985b4b363,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v0,pair_102,102,positive,0.2,right,mid_late_stance,native_strong_ice,native_strong_ice,near_slip_non_event,0,0.07,0.0,-0.004,202608402,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",97dd3304614baaeb4f5cece95fcbc92abb24ccaf0136ebe4c23dcfa2e3339dca,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,6310,True,4eacd0284e461820826b5075fe51a377c2c8abf2b8bf9b189f1c3ddd70463cb5,False,False,False
control_0p20_right_mid_late_stance_native_strong_ice_v0,pair_102,102,control,0.2,right,mid_late_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608402,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",97dd3304614baaeb4f5cece95fcbc92abb24ccaf0136ebe4c23dcfa2e3339dca,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,6310,True,4eacd0284e461820826b5075fe51a377c2c8abf2b8bf9b189f1c3ddd70463cb5,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v1,pair_103,103,positive,0.2,right,mid_late_stance,native_strong_ice,native_strong_ice,hard_normal,1,0.41,0.04,0.0,202608403,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",09a51148e7101b257c26434ca285cc482ba91f9ec96aee403c11d599a718a79b,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,2774,True,a14b12a175ca97263884296ad91dfd3849adce9b6fb606b98e6c74792a3629c9,False,False,False
control_0p20_right_mid_late_stance_native_strong_ice_v1,pair_103,103,control,0.2,right,mid_late_stance,native_strong_ice,hard_normal,hard_normal,1,0.41,0.04,0.0,202608403,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",09a51148e7101b257c26434ca285cc482ba91f9ec96aee403c11d599a718a79b,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,2774,True,a14b12a175ca97263884296ad91dfd3849adce9b6fb606b98e6c74792a3629c9,False,False,False
positive_0p20_right_mid_late_stance_native_strong_ice_v2,pair_104,104,positive,0.2,right,mid_late_stance,native_strong_ice,native_strong_ice,near_slip_non_event,2,0.83,0.08,0.004,202608404,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",95312e43d911167e82f2e04db3505d17dc674217a3e4036a21a40a662735969e,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5224,True,87ac1a9d5efa013bcc5a83d1ed022410815c2b8dd9cbcbb90e0ad6ebc1f602a5,False,False,False
control_0p20_right_mid_late_stance_native_strong_ice_v2,pair_104,104,control,0.2,right,mid_late_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608404,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",95312e43d911167e82f2e04db3505d17dc674217a3e4036a21a40a662735969e,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,44,34,5224,True,87ac1a9d5efa013bcc5a83d1ed022410815c2b8dd9cbcbb90e0ad6ebc1f602a5,False,False,False
positive_0p20_right_mid_late_stance_moderate_ice_preregistered_v0,pair_105,105,positive,0.2,right,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,0,0.07,0.0,-0.004,202608405,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",08470d7c8c23fa70c319e65347b8da4315d7c924bad1f111591af89081198c8b,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,6308,True,4e78212e33eafd0d7a4f6ef1f8be07cac9beddd9fabe5ba0d5e7f25488b4d268,False,False,False
control_0p20_right_mid_late_stance_moderate_ice_preregistered_v0,pair_105,105,control,0.2,right,mid_late_stance,moderate_ice_preregistered,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608405,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",08470d7c8c23fa70c319e65347b8da4315d7c924bad1f111591af89081198c8b,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,36,42,6308,True,4e78212e33eafd0d7a4f6ef1f8be07cac9beddd9fabe5ba0d5e7f25488b4d268,False,False,False
positive_0p20_right_mid_late_stance_moderate_ice_preregistered_v1,pair_106,106,positive,0.2,right,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,1,0.41,0.04,0.0,202608406,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",a8c721983544045d5b6a0b54c2b748688a1be2ffe557ee8f56ec917981a15578,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,2773,True,b608e73ea63487aad2f77f383cf666d057714ca75143c5fabd1a2cf9e552b9a6,False,False,False
control_0p20_right_mid_late_stance_moderate_ice_preregistered_v1,pair_106,106,control,0.2,right,mid_late_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608406,3.0,"{'target_foot': 'right', 'x_min_m': -0.3, 'x_max_m': 1.5, 'y_min_m': -0.26, 'y_max_m': -0.015, 'surface_z_m': 0.0, 'height_delta_m': 0.0}",a8c721983544045d5b6a0b54c2b748688a1be2ffe557ee8f56ec917981a15578,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,,,False,,0,39,37,2773,True,b608e73ea63487aad2f77f383cf666d057714ca75143c5fabd1a2cf9e552b9a6,False,False,False
