run_id,pair_id,role,target_foot,foot,contact_episode_id,episode_start_sample,episode_end_sample_exclusive,physical_onset_sample,maximum_anchor_drift_m,pre_fall_valid_sample_count,air_event_counted,post_fall_event_counted
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,17,1723,1730,,0.004166407976299524,7,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,18,1731,1735,,0.0007044080994091928,2,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,19,1736,1739,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,20,1740,1743,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,21,1744,1747,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,22,1748,1751,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,23,1752,1755,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,24,1756,1760,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,25,1762,1765,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,26,1767,1773,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,27,1775,1781,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,28,1783,1789,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,29,1792,1797,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,30,1800,1805,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,31,1806,1810,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,32,1811,1813,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,33,1814,1815,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,34,1816,1818,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,35,1819,1823,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,36,1824,1830,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,37,1831,1837,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,38,1838,1842,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,39,1843,1847,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,40,1848,1851,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,41,1852,1855,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,42,1856,1859,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,43,1860,1862,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,44,1863,1864,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,45,1865,1867,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,46,1868,1873,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,47,1874,1879,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,48,1880,1940,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,49,1941,1963,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,50,1965,1968,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,51,1969,1971,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,52,1972,1979,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,53,1981,1983,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,54,1984,1988,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,55,1989,1992,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,56,1993,1995,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,57,1996,2001,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,58,2002,2005,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,59,2006,2008,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,60,2009,2012,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,61,2013,2017,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,62,2018,2023,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,63,2024,2031,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,64,2032,2036,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,65,2037,2044,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,66,2045,2056,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,67,2057,2081,,,0,False,False
positive_0p10_left_early_native_strong_ice,pilot_pair_00,positive,left,right,68,2121,2124,,,0,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,left,0,36,243,,0.0013797072460874915,207,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,left,1,563,908,,0.0020239155273884535,345,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,left,2,1152,1489,,0.0015459740534424782,337,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,left,3,1755,2087,,0.0017944262363016605,332,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,left,4,2351,2687,,0.0017445178236812353,336,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,left,5,2950,3000,,0.0017593411030247808,50,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,right,0,43,89,,0.0019447914091870189,46,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,right,1,199,604,,0.006405182182788849,405,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,right,2,856,1202,,0.0039167581126093864,346,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,right,3,1454,1791,,0.0048125688917934895,337,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,right,4,2050,2386,,0.004721704870462418,336,False,False
control_0p10_left_early_native_strong_ice,pilot_pair_00,control,left,right,5,2650,2985,,0.004997003823518753,335,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,0,36,182,,0.039326611906290054,146,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,1,183,187,,0.002517466200515628,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,2,188,206,,0.013980367220938206,18,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,3,543,614,,0.0276007242500782,71,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,4,615,653,,0.03211284801363945,38,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,5,654,668,,0.014011595398187637,14,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,6,669,691,,0.02728581614792347,22,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,7,692,699,,0.008882516995072365,7,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,8,701,705,,0.004557506646960974,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,9,707,717,,0.013610666617751122,10,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,10,719,724,,0.005925057455897331,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,11,727,733,,0.0064969719387590885,6,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,12,735,741,,0.005972940009087324,6,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,13,743,746,,0.0020924152340739965,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,14,748,763,,0.009646313264966011,15,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,15,1041,1118,1107,0.06990357488393784,77,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,16,1119,1131,,0.019299615174531937,12,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,17,1132,1148,,0.02730632573366165,16,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,18,1149,1155,,0.009240738116204739,6,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,19,1156,1163,,0.011247575283050537,7,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,20,1164,1170,,0.009490663185715675,6,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,21,1171,1177,,0.009698870591819286,6,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,22,1178,1184,,0.00994432345032692,6,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,23,1185,1189,,0.0060928319580852985,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,24,1190,1195,,0.00831615086644888,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,25,1196,1202,,0.010727865621447563,6,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,26,1204,1207,,0.004368663299828768,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,27,1209,1213,,0.006631599273532629,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,28,1215,1220,,0.008939811959862709,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,29,1223,1227,,0.006569244898855686,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,30,1230,1232,,0.002129933563992381,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,31,1234,1236,,0.00209063570946455,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,32,1237,1239,,0.0020599907729774714,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,33,1240,1242,,0.0020088122691959143,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,34,1244,1246,,0.0019121426157653332,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,35,1247,1249,,0.0018473538802936673,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,36,1250,1252,,0.0017887346912175417,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,37,1254,1257,,0.003426996059715748,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,38,1258,1260,,0.0016639924142509699,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,39,1261,1263,,0.0016122402157634497,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,40,1265,1267,,0.0015518040163442492,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,41,1268,1269,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,42,1271,1274,,0.0029411043506115675,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,43,1276,1281,,0.005703143775463104,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,44,1283,1287,,0.004157623276114464,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,45,1288,1291,,0.0027173736598342657,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,46,1293,1296,,0.0026744541246443987,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,47,1298,1301,,0.002643874380737543,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,48,1302,1305,,0.0025725627783685923,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,49,1306,1309,,0.0025046139489859343,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,50,1310,1313,,0.0024421464186161757,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,51,1314,1317,,0.002385540632531047,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,52,1318,1319,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,53,1320,1325,,0.004236979875713587,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,54,1326,1329,,0.001838247524574399,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,55,1330,1334,,0.0025432510301470757,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,56,1335,1340,,0.003274044720456004,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,57,1342,1347,,0.0022029082756489515,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,58,1348,1353,,0.0014607683988288045,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,59,1355,1360,,0.0010872780112549663,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,60,1376,1379,,0.0016337038250640035,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,61,1449,1463,,0.015222898684442043,14,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,62,1466,1477,,0.0088757099583745,11,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,63,1478,1601,,0.018277760595083237,123,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,64,1602,1619,,0.013404389843344688,17,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,65,1620,1638,,0.018865717574954033,18,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,66,1639,1643,,0.003927567973732948,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,67,1644,1648,,0.004185977857559919,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,68,1649,1652,,0.00294539425522089,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,69,1653,1656,,0.0030729074496775866,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,70,1658,1661,,0.0032400188501924276,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,71,1664,1667,,0.0033137646969407797,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,72,1670,1672,,0.0017174496315419674,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,73,1676,1677,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,74,1733,1740,,0.009863707236945629,7,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,75,1755,1759,,0.00539065757766366,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,76,1766,1768,,0.001799884019419551,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,77,1771,1773,,0.001790903159417212,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,78,1774,1775,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,79,1776,1778,,0.001786020235158503,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,80,1780,1783,,0.003328753402456641,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,81,1784,1787,,0.00286535220220685,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,82,1788,1793,,0.004849112592637539,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,83,1794,1799,,0.003990745171904564,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,84,1800,1839,,0.03143177926540375,39,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,85,1840,1843,,0.005285182036459446,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,86,1844,1846,,0.0029796177987009287,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,87,1849,1851,,0.003311522537842393,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,88,2094,2181,2128,0.08757232874631882,59,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,89,2183,2191,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,90,2193,2197,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,91,2200,2204,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,92,2206,2208,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,93,2209,2211,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,94,2213,2215,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,95,2221,2223,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,left,96,2287,2311,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,0,43,89,,0.0018825248116627336,46,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,1,180,567,,0.006974764168262482,387,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,2,738,1061,,0.010298866778612137,323,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,3,1266,1282,,0.014132711105048656,16,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,4,1285,1532,,0.02352912910282612,247,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,5,1534,1543,,0.0032227840274572372,9,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,6,1544,1546,,0.00046917563304305077,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,7,1547,1549,,0.0005370325525291264,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,8,1551,1552,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,9,1554,1557,,0.0013610277092084289,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,10,1558,1559,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,11,1561,1562,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,12,1564,1565,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,13,1568,1569,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,14,1572,1574,,0.0010182958794757724,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,15,1579,1580,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,16,1583,1584,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,17,1587,1590,,0.0024796833749860525,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,18,1597,1598,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,19,1615,1616,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,20,1624,1626,,0.0016480848425999284,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,21,1632,1633,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,22,1643,1644,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,23,1648,1649,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,24,1655,1657,,0.001510513829998672,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,25,1661,1665,,0.003991337027400732,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,26,1668,1671,,0.002183034084737301,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,27,1674,1677,,0.0019066104432567954,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,28,1680,1686,,0.003914196975529194,6,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,29,1687,1689,,0.0006005474715493619,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,30,1690,1693,,0.0009893239475786686,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,31,1694,1699,,0.0014838287606835365,5,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,32,1700,1790,,0.005852546077221632,90,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,33,1895,1974,,0.02411012537777424,79,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,34,1977,1988,,0.00938637275248766,11,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,35,1990,1997,,0.004939173813909292,7,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,36,1999,2009,,0.004566343501210213,10,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,37,2010,2044,,0.007519314996898174,34,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,38,2045,2053,,0.004174957051873207,8,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,39,2054,2058,,0.0019534549210220575,4,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,40,2059,2062,,0.0013575070770457387,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,41,2065,2067,,0.000795433996245265,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,42,2069,2071,,0.0008598293643444777,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,43,2073,2075,,0.0009070675005204976,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,44,2077,2079,,0.0009386103483848274,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,45,2082,2084,,0.0010160267120227218,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,46,2085,2087,,0.0010662245331332088,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,47,2089,2091,,0.0011011024471372366,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,48,2094,2096,,0.001116416766308248,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,49,2099,2101,,0.0011568068293854594,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,50,2107,2109,,0.0012371056945994496,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,51,2112,2115,,0.002563470508903265,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,52,2119,2121,,0.0013339276192709804,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,53,2124,2125,,0.0,1,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,54,2127,2129,,0.0013665370643138885,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,55,2132,2135,,0.0027901933062821627,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,56,2139,2142,,0.002839794848114252,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,57,2144,2147,,0.002834901912137866,3,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,58,2149,2151,,0.0014476722571998835,2,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,59,2153,2155,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,60,2156,2159,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,61,2160,2163,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,62,2165,2169,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,63,2171,2175,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,64,2178,2181,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,65,2183,2187,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,66,2189,2192,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,67,2193,2195,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,68,2197,2199,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,69,2201,2203,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,70,2204,2205,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,71,2206,2207,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,72,2210,2211,,,0,False,False
positive_0p10_left_early_moderate_ice_preregistered,pilot_pair_01,positive,left,right,73,2212,2213,,,0,False,False
