endpoint_row,sample,foot,runtime_episode_id,physical_episode_id,normal_score,early_score,actionable_score,active_score,foot_score,proposal_score,persistence_count,valid_mask,prefall_mask,loaded_mask,touchdown_mask,transition_case,unique_g0_owner,data_quality_valid,run_id,fold,speed_mps,post_fall,invalid,wrong_case,owner_mismatch,latency_ms,attribution
50,699,0,5,4,7.318990655012211e-13,4.618279544543934e-05,0.999953809100406,8.103416640015086e-09,0.7669092861757879,0.9818353115163061,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_v2_M1,2,0.2,False,False,False,True,,NORMAL_CONTACT_FP
95,1149,0,30,28,1.0303317229737352e-25,3.307408938108425e-05,0.9991154359063038,0.0008514900043150384,0.9930211225503,0.6487445205141228,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_v2_M1,2,0.2,False,False,False,True,-69,VALID_EVENT_OUTPUT
120,1399,0,48,39,1.84441985466722e-44,1.9166835259717894e-34,0.9975227979999591,0.0024772020000408935,0.9894775374323272,0.9084162206426389,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_v2_M1,2,0.2,False,False,False,True,,NORMAL_CONTACT_FP
155,1749,0,82,73,2.0864797515669592e-20,0.1644377421684915,0.8343155830446652,0.0012466747868430453,0.8624798352270222,0.5186118741814053,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_v2_M1,2,0.2,False,False,False,True,,NORMAL_CONTACT_FP
185,2049,1,16,16,8.262296436465976e-12,2.661146899509598e-07,0.9987746489726156,0.0012250849044323187,0.828619042920923,0.9929208763384542,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_v2_M1,2,0.2,False,False,False,True,,NORMAL_CONTACT_FP
219,2389,0,118,105,3.231123407414464e-38,6.2421486274295795e-18,0.9999998358166898,1.6418331027278534e-07,0.9999998387580713,0.9999998014985304,2,True,True,True,False,,False,True,positive_0p20_left_early_loading_v2_M1,2,0.2,True,False,False,True,,POST_FALL_ADVISORY
220,2399,1,40,40,2.1828808615216422e-55,9.787102813062937e-27,0.9999999987370942,1.2629057956473339e-09,0.9971804293421315,0.9998074962938476,3,True,True,True,False,,True,True,positive_0p20_left_early_loading_v2_M1,2,0.2,True,False,False,False,,POST_FALL_ADVISORY
56,759,0,8,6,2.216918450263605e-06,0.0001526776620325924,0.9989301299877823,0.0009149754317348949,0.8032523760936553,0.7987185714065452,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
159,1789,0,18,11,6.398566190120295e-16,0.0825381902566136,0.9170180321195794,0.00044377762380631337,0.8287138717594376,0.8615997281746587,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,False,False,False,False,-70,VALID_EVENT_OUTPUT
169,1889,0,19,12,3.1480543888528273e-26,3.3114756203858913e-10,0.7900491362948581,0.20995086337399432,0.7069673718811432,0.8628895654831973,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
220,2399,0,21,14,2.819918772939838e-10,0.2146767007075237,0.7831685557050029,0.0021547433054815044,0.937390680691882,0.7142895639146336,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v0_M1,0,0.2,False,False,False,False,,TOO_EARLY
31,509,0,2,1,2.448509481750325e-13,3.391533209686578e-13,0.9998095437559734,0.00019045624344253095,0.9928785280943947,0.9672953644431653,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,False,False,False,False,-38,VALID_EVENT_OUTPUT
88,1079,0,4,3,9.575657749347017e-17,1.8678097348161968e-06,0.7596738705965987,0.2403242615936663,0.9745343565217315,0.505975747675838,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
145,1649,0,6,5,1.4973115523354973e-17,0.05829515045025211,0.8973668004311957,0.04433804911855234,0.981213083458515,0.6358131381747132,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
266,2859,0,12,11,3.4355197895067524e-24,7.971724130472385e-05,0.9538946116943031,0.04602567106439197,0.9995775420868255,0.7205382203968571,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v1_M1,1,0.2,False,False,False,False,-20,VALID_EVENT_OUTPUT
113,1329,0,14,5,4.065736405489162e-15,0.21409069145436793,0.7857561051693251,0.00015320337630287176,0.8212847507605743,0.4887695355534759,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,-66,VALID_EVENT_OUTPUT
123,1429,0,15,6,2.4574440104951933e-19,2.0873311830838334e-14,0.9981741416640714,0.0018258583359077225,0.7624009469922706,0.80225786580705,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
174,1939,0,17,8,1.6613751100279555e-14,0.2075234062357439,0.792086491394496,0.0003901023697434596,0.9437595091033699,0.582079795771027,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,-69,VALID_EVENT_OUTPUT
238,2579,0,19,10,6.092683038917079e-15,0.01796036181611104,0.9639155434395895,0.018124094744293263,0.9729737138155323,0.47949683844928653,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
243,2629,0,20,11,6.348846539495881e-16,1.829224125994772e-08,0.9870905474138373,0.012909434293920864,0.8000029058739746,0.6204881109688616,2,True,True,True,False,,True,True,positive_0p20_left_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
7,269,0,0,0,0.002852159193253521,1.185117779897169e-06,0.7994034276585406,0.1977432280304261,0.9148958690513751,0.7977565324671354,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
129,1489,0,3,2,0.03198464952983151,0.0006114501902876506,0.9665630851605624,0.0008408151193183984,0.7838032091754404,0.8759596632272039,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
188,2079,0,5,4,0.0006242689152608691,0.011924145952908388,0.9861485816874342,0.0013030034443965797,0.91764012707617,0.9841915017801011,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_v2_M1,2,0.2,False,False,False,False,-85,VALID_EVENT_OUTPUT
247,2669,0,9,7,0.00010110618239432587,0.015934840011206812,0.9819659990631604,0.0019980547432383424,0.9585899193889045,0.9837654509220369,2,True,True,True,False,,True,True,positive_0p20_left_mid_late_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
9,289,1,2,2,1.0941422812164355e-14,5.417701567734615e-05,0.9996947043426793,0.00025111864163247197,0.8668009004114887,0.9860019159373468,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_v0_M1,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
41,609,0,1,1,2.325080191332358e-10,4.937377912106234e-06,0.9995638293621957,0.0004312330273840875,0.7710566867279561,0.9610203711338702,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_v0_M1,0,0.2,False,False,False,False,,NORMAL_CONTACT_FP
58,779,1,15,10,1.2728012051497472e-32,1.194210356609932e-05,0.9744920145704656,0.02549604332596818,0.9835858039508869,0.9836060844918035,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_v0_M1,0,0.2,False,False,False,False,-25,VALID_EVENT_OUTPUT
136,1559,1,104,98,7.024736190569262e-126,4.978373090404967e-124,0.9746202695869758,0.02537973041302411,0.9999999984071857,0.9997555530339539,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_v0_M1,0,0.2,False,False,False,False,6,VALID_EVENT_OUTPUT
42,619,1,11,12,7.957844895943834e-10,0.0014521513907962075,0.9982207286244654,0.0003271191889540141,0.8285157069275707,0.9806344761985142,2,True,True,True,False,,False,True,positive_0p20_right_early_loading_v1_M1,1,0.2,False,False,False,True,-42,VALID_EVENT_OUTPUT
87,1069,1,56,53,4.986423835713613e-22,5.304243052762605e-10,0.9996330756117996,0.00036692385777609615,0.9219980168550127,0.9902057986569308,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_v1_M1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
23,429,1,5,4,4.675861494625258e-06,0.009683478066600278,0.7672042852051841,0.22310756086672104,0.9654430554594455,0.7143938664838759,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_v2_M1,2,0.2,False,False,False,False,-29,VALID_EVENT_OUTPUT
69,889,1,15,14,3.291868471310864e-36,0.0003339298382138085,0.9996653108006313,7.593611547804581e-07,0.763348046734899,0.9468619824019469,2,True,True,True,False,,False,True,positive_0p20_right_early_loading_v2_M1,2,0.2,False,False,False,True,-35,VALID_EVENT_OUTPUT
91,1109,0,4,4,1.2161891717017683e-33,4.865230441838588e-06,0.9999146950178723,8.043975168584063e-05,0.9947804243412298,0.9635797260699847,2,True,True,True,False,,False,True,positive_0p20_right_early_loading_v2_M1,2,0.2,False,False,False,True,,NORMAL_CONTACT_FP
126,1459,1,76,71,5.849402806572225e-18,5.534846538203233e-05,0.9999384800863953,6.171448222575762e-06,0.9511040989671069,0.9994743252922708,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_v2_M1,2,0.2,False,False,False,False,-29,VALID_EVENT_OUTPUT
140,1599,0,21,21,1.208659343658405e-52,1.3514609381271527e-33,0.7558328625272998,0.24416713747270033,0.8696743262278454,0.999999971140997,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
169,1889,0,27,27,6.428226488904346e-63,3.957300968838074e-90,0.9999999999999991,9.426979346672728e-16,0.8918262860480384,0.9999999990396211,2,True,True,True,False,,True,True,positive_0p20_right_early_loading_v2_M1,2,0.2,True,False,False,False,,POST_FALL_ADVISORY
51,709,1,3,3,5.068709709360837e-13,1.4116063714422229e-05,0.999650883285423,0.00033500065035584845,0.8807771078241953,0.6555591292254607,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
109,1289,1,10,6,1.5923431973851114e-14,0.011424980234499326,0.9848703281856265,0.003704691579858248,0.9437794866353982,0.5798124151528046,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,False,False,False,False,-63,VALID_EVENT_OUTPUT
113,1329,1,12,6,2.5115244835054487e-29,0.0003212383192993877,0.9934266982997201,0.006252063380980407,0.7939900545478866,0.9253713132145547,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,False,False,False,False,-23,VALID_EVENT_OUTPUT
168,1879,1,16,10,4.790629204480162e-18,0.35193419575795276,0.6480250356366374,4.0768605409765356e-05,0.9836959444466793,0.8951196531596434,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,False,False,False,False,-59,VALID_EVENT_OUTPUT
235,2549,1,28,15,1.64131435987366e-25,3.20232571441877e-05,0.6619014599512588,0.3380665167915968,0.9993475057645997,0.4936084020686854,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v1_M1,1,0.2,False,False,False,False,-14,VALID_EVENT_OUTPUT
29,489,1,2,2,6.452682769904956e-08,0.1486580677601877,0.8464334970567385,0.004908370656246018,0.9297577501703294,0.6254207259235618,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,-56,VALID_EVENT_OUTPUT
84,1039,1,5,5,4.251190254138082e-13,0.05313794051412941,0.9217851229137564,0.02507693657168903,0.975511820692,0.6960357454987464,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
144,1639,1,9,9,1.062422135385682e-11,0.2976826651851682,0.6943874101591827,0.007929924645024703,0.9143406930961212,0.641565820567791,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,-72,VALID_EVENT_OUTPUT
205,2249,1,20,13,2.955406129526816e-18,0.01954932417174266,0.9640292013701474,0.01642147445810993,0.9884122384536675,0.8584937282472161,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,-35,VALID_EVENT_OUTPUT
266,2859,1,26,16,9.375433560739598e-15,0.018522595472604743,0.9671124983229531,0.014364906204432808,0.9715390153996548,0.8673000600348899,2,True,True,True,False,,True,True,positive_0p20_right_mid_loading_early_stance_v2_M1,2,0.2,False,False,False,False,-50,VALID_EVENT_OUTPUT
63,829,1,4,4,0.00024605004707597695,0.0736378738800438,0.9260918658381617,2.4210234718504097e-05,0.9363090913500777,0.744770722043906,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v1_M1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
71,909,1,5,4,7.448426031401476e-08,9.019706504250662e-08,0.9985535802526782,0.0014462550659964893,0.7222809186608163,0.9307305390853344,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v1_M1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
122,1419,1,9,8,1.485378570688262e-05,0.027936702950833454,0.9720476487582357,7.945052238724674e-07,0.8339031902298152,0.8183226866987436,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v1_M1,1,0.2,False,False,False,False,-83,VALID_EVENT_OUTPUT
181,2009,1,10,9,7.976654571067234e-08,0.02005314030076341,0.9799464528696897,3.2706300108016346e-07,0.8370780624728222,0.9427167328425512,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v1_M1,1,0.2,False,False,False,False,,NORMAL_CONTACT_FP
241,2609,1,12,11,5.243648281654881e-08,0.003666940321798109,0.9963317634381897,1.2438035291870622e-06,0.936239618045944,0.9693694954421339,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v1_M1,1,0.2,False,False,False,False,-75,VALID_EVENT_OUTPUT
40,599,1,1,1,1.0526002449303571e-13,2.0917071978866433e-07,0.9997954298390367,0.0002043609901382127,0.9348745494649241,0.9977640481897541,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
103,1229,1,3,3,1.572471571742855e-06,4.170887006086233e-08,0.9680481390424613,0.031950246777096784,0.9323453246333364,0.7642867099741258,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
157,1769,1,5,4,7.75707983295451e-06,0.0004696428744164365,0.9981374423647384,0.001385157681012071,0.85231596035102,0.9893994471134883,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
215,2349,1,6,5,0.0064919227112377655,0.12390827023347131,0.8680224286553591,0.0015773783999318744,0.7561143486082932,0.5325815585447432,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v2_M1,2,0.2,False,False,False,False,-95,VALID_EVENT_OUTPUT
275,2949,1,11,10,6.906753217483584e-07,0.0029771734597979025,0.9969078861679556,0.00011424969692462138,0.9294317434243728,0.9449359628811127,2,True,True,True,False,,True,True,positive_0p20_right_mid_late_stance_v2_M1,2,0.2,False,False,False,False,,NORMAL_CONTACT_FP
40,599,0,1,1,0.0009991834091681246,0.01603250567706304,0.9829683102777689,6.359999947088571e-10,0.7988626628579528,0.882481394862899,2,True,True,True,False,,True,True,supplemental_positive_v8_l00,0,0.15,False,False,False,False,-88,VALID_EVENT_OUTPUT
99,1189,0,9,2,9.470837068156349e-07,0.02393328861391306,0.9760486715481832,1.7092754196934453e-05,0.8846288871918176,0.8619150540955951,2,True,True,True,False,,True,True,supplemental_positive_v8_l00,0,0.15,False,False,False,False,-90,VALID_EVENT_OUTPUT
160,1799,0,12,5,1.60687623941676e-06,0.03479607758414773,0.9652019148232427,4.0071637033786907e-07,0.8228812684672493,0.9762718231202214,2,True,True,True,False,,True,True,supplemental_positive_v8_l00,0,0.15,False,False,False,False,-83,VALID_EVENT_OUTPUT
220,2399,0,14,7,3.76851771440538e-06,0.049939147690348344,0.9500566149577822,4.688341552135247e-07,0.7965255620188498,0.9721852781408081,2,True,True,True,False,,True,True,supplemental_positive_v8_l00,0,0.15,False,False,False,False,-83,VALID_EVENT_OUTPUT
280,2999,0,16,9,1.3554691758390161e-05,0.006892628361802653,0.993084697913394,9.119033044755483e-06,0.7095323272770597,0.927377804587392,2,True,True,True,False,,True,True,supplemental_positive_v8_l00,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
41,609,0,1,1,0.0113208636133113,0.0005621021169199344,0.9881007937304341,1.6240539334642492e-05,0.610403829473963,0.6664743960090872,2,True,True,True,False,,True,True,supplemental_positive_v8_l01,1,0.15,False,False,False,False,-78,VALID_EVENT_OUTPUT
99,1189,0,9,2,7.476840227818741e-06,0.01553071094842554,0.9844618027241313,9.487215492445164e-09,0.9503989416694996,0.9556264874866178,2,True,True,True,False,,True,True,supplemental_positive_v8_l01,1,0.15,False,False,False,False,-93,VALID_EVENT_OUTPUT
163,1829,0,10,3,1.0900703596811925e-06,7.376612815073914e-07,0.9999976826275109,4.896408479698687e-07,0.9791887825499735,0.9995702492297359,2,True,True,True,False,,True,True,supplemental_positive_v8_l01,1,0.15,False,False,False,False,,NORMAL_CONTACT_FP
40,599,0,1,1,0.0006002604035769216,0.01706414269198006,0.9820682750449975,0.0002673218594454424,0.8471027755955297,0.9438136430353418,2,True,True,True,False,,True,True,supplemental_positive_v8_l02,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
99,1189,0,9,3,1.0710167238218725e-06,0.05343873754891318,0.9465263278600441,3.386357431906511e-05,0.9065522147109373,0.8260807667965309,2,True,True,True,False,,True,True,supplemental_positive_v8_l02,2,0.15,False,False,False,False,-89,VALID_EVENT_OUTPUT
161,1809,0,12,5,2.1302291874477544e-06,9.13090463821318e-05,0.999906274023696,2.8670073441500883e-07,0.7815715665871519,0.9679988625731387,2,True,True,True,False,,True,True,supplemental_positive_v8_l02,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
223,2429,0,14,7,1.4368395483911114e-09,2.2462167388513373e-06,0.999970908179881,2.6844166540622987e-05,0.9731268523758193,0.9994760994187069,2,True,True,True,False,,True,True,supplemental_positive_v8_l02,2,0.15,False,False,False,False,,NORMAL_CONTACT_FP
99,1189,0,9,3,7.770577171459668e-08,0.006570365884016939,0.9934170662097934,1.2490200417991011e-05,0.936164768669385,0.8991161248013023,2,True,True,True,False,,True,True,supplemental_positive_v8_l03,0,0.15,False,False,False,False,-89,VALID_EVENT_OUTPUT
160,1799,0,12,5,1.9778711889422757e-06,0.042196369531839674,0.957801155724451,4.968725202185261e-07,0.8036756087357595,0.9753387962385275,2,True,True,True,False,,True,True,supplemental_positive_v8_l03,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
223,2429,0,14,7,7.717609538479165e-10,6.740805591792121e-07,0.9999992720408185,5.310686132955598e-08,0.939283656318423,0.9997459379879275,2,True,True,True,False,,True,True,supplemental_positive_v8_l03,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
31,509,0,1,1,0.15945659914507362,2.4033134872918276e-05,0.8405148107291021,4.556990951290181e-06,0.8737459601174268,0.8886840791470934,2,True,True,True,False,,True,True,supplemental_positive_v8_l06,0,0.15,False,False,False,False,-75,VALID_EVENT_OUTPUT
91,1109,0,7,3,4.204559075229204e-07,0.001692820306926961,0.9983048709300593,1.888307106465305e-06,0.9197796109281364,0.9595955249303748,2,True,True,True,False,,True,True,supplemental_positive_v8_l06,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
152,1719,0,9,5,7.041779110217995e-05,0.04090404863366394,0.959025299726354,2.338488800931666e-07,0.7998998212944457,0.972461777969844,2,True,True,True,False,,True,True,supplemental_positive_v8_l06,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
212,2319,0,11,7,0.00016272499941607688,0.14836878689206057,0.8514660579237154,2.4301848079839894e-06,0.7027145118758193,0.9146115775167841,2,True,True,True,False,,True,True,supplemental_positive_v8_l06,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
25,449,0,0,0,1.229014009088355e-05,2.4523943141760447e-06,0.9999832105682748,2.046897320188157e-06,0.9764488636744383,0.9889974677833612,2,True,True,True,False,,True,True,supplemental_positive_v8_l09,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
151,1709,0,7,4,0.0019075156636921785,0.3443727103936766,0.6531959106560212,0.0005238632866099449,0.9409041620937029,0.8492526733833142,2,True,True,True,False,,True,True,supplemental_positive_v8_l09,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
208,2279,0,9,6,6.76655129238534e-08,9.887728511664698e-07,0.9999989421812755,1.3803602943260086e-09,0.9232900034608262,0.9956864586079192,2,True,True,True,False,,True,True,supplemental_positive_v8_l09,0,0.15,False,False,False,False,,NORMAL_CONTACT_FP
265,2849,0,10,7,0.007998524621966301,2.8601105582711186e-06,0.9919750707533626,2.3544514112946077e-05,0.8371930652995703,0.9542435077052337,2,True,True,True,False,,True,True,supplemental_positive_v8_l09,0,0.15,False,False,False,False,-84,VALID_EVENT_OUTPUT
