outer_fold,inner_fold,fit_fold,mining_fold,reason,identity,run_id,outer_validation_member,actionable_score,foot_score
0,1,1,2,high_normal,positive_0p10_right_mid_late_stance_v2_M1:1189:1,positive_0p10_right_mid_late_stance_v2_M1,False,0.9999997777376218,0.6243033639230652
0,1,1,2,high_normal,ice_native_0p20_v02:2819:0,ice_native_0p20_v02,False,0.9999998159856031,0.7936068792473786
0,1,1,2,high_normal,positive_0p20_right_early_loading_v2_M1:879:0,positive_0p20_right_early_loading_v2_M1,False,0.9999998385428029,0.00010391352856063462
0,1,1,2,high_normal,positive_0p10_right_mid_late_stance_v2_M1:1199:1,positive_0p10_right_mid_late_stance_v2_M1,False,0.9999998387155906,0.6858055197819058
0,1,1,2,high_normal,positive_0p20_right_mid_late_stance_v2_M1:1779:1,positive_0p20_right_mid_late_stance_v2_M1,False,0.9999998510455379,0.753774948754886
0,1,1,2,high_normal,positive_0p10_left_mid_loading_early_stance_v2_M1:2049:0,positive_0p10_left_mid_loading_early_stance_v2_M1,False,0.9999998707589208,0.9880116459591534
0,1,1,2,high_normal,positive_0p10_right_early_loading_v2_M1:879:0,positive_0p10_right_early_loading_v2_M1,False,0.999999920556723,0.00050003927736282
0,1,1,2,high_normal,positive_0p15_right_early_loading_v2_M1:879:0,positive_0p15_right_early_loading_v2_M1,False,0.9999999692853361,6.736151898320879e-05
0,1,1,2,high_normal,positive_0p10_right_early_loading_native_strong_ice_v2:859:0,positive_0p10_right_early_loading_native_strong_ice_v2,False,0.999999983336774,0.004409801238574631
0,1,1,2,high_normal,ice_native_0p20_v02:1669:1,ice_native_0p20_v02,False,0.9999999917775858,0.9998069472282357
0,1,1,2,high_normal,ice_native_0p15_v02:799:0,ice_native_0p15_v02,False,0.9999999924384223,0.9460670211211598
0,1,1,2,high_normal,ice_native_0p15_v02:1949:1,ice_native_0p15_v02,False,0.9999999930207659,0.7297250917297667
0,1,1,2,high_normal,positive_0p15_right_early_loading_native_strong_ice_v2:859:0,positive_0p15_right_early_loading_native_strong_ice_v2,False,0.9999999935576054,0.00033251861113689995
0,1,1,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:1129:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.9999999980557888,0.005014628927444316
0,1,1,2,high_normal,positive_0p20_right_early_loading_native_strong_ice_v2:879:0,positive_0p20_right_early_loading_native_strong_ice_v2,False,0.9999999985635206,0.02889106138411387
0,1,1,2,high_normal,positive_0p20_right_early_loading_native_strong_ice_v2:869:0,positive_0p20_right_early_loading_native_strong_ice_v2,False,0.9999999990774953,0.02304074356740417
0,1,1,2,high_normal,ice_native_0p20_v02:799:0,ice_native_0p20_v02,False,0.999999999209334,0.9815388366277731
0,1,1,2,high_normal,positive_0p10_left_early_loading_native_strong_ice_v2:1139:1,positive_0p10_left_early_loading_native_strong_ice_v2,False,0.9999999996048285,0.09623045689008335
0,1,1,2,high_normal,positive_0p20_right_early_loading_native_strong_ice_v2:859:0,positive_0p20_right_early_loading_native_strong_ice_v2,False,0.9999999997912261,0.0037206772885406652
0,1,1,2,high_normal,ice_native_0p20_v02:1649:1,ice_native_0p20_v02,False,0.9999999999964955,0.9999616449661403
0,1,1,2,high_normal,ice_native_0p20_v02:2699:0,ice_native_0p20_v02,False,0.9999999999988518,0.9999894413127601
0,1,1,2,high_normal,ice_native_0p20_v02:2679:0,ice_native_0p20_v02,False,0.9999999999993101,0.9884411833765366
0,1,1,2,high_normal,ice_native_0p20_v02:1659:1,ice_native_0p20_v02,False,0.9999999999997455,0.9999451177312237
0,1,1,2,high_normal,ice_native_0p20_v02:2689:0,ice_native_0p20_v02,False,0.9999999999999991,0.8246364866156812
0,1,1,2,high_early_precursor,positive_0p20_left_mid_late_stance_v2_M1:2049:0,positive_0p20_left_mid_late_stance_v2_M1,False,0.4390855111010217,0.6971547527296575
0,1,1,2,high_early_precursor,positive_0p20_right_mid_loading_early_stance_v2_M1:1609:1,positive_0p20_right_mid_loading_early_stance_v2_M1,False,0.4531383379210137,0.9304570900043505
0,1,1,2,high_early_precursor,positive_0p15_left_mid_late_stance_native_strong_ice_v2:1309:0,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.45355891700940554,0.8644485899436507
0,1,1,2,high_early_precursor,sand_solref_interpolation_2of3_0p10_v02:1799:0,sand_solref_interpolation_2of3_0p10_v02,False,0.45866395536362214,0.9775752669368604
0,1,1,2,high_early_precursor,positive_0p20_right_mid_loading_early_stance_v2_M1:439:1,positive_0p20_right_mid_loading_early_stance_v2_M1,False,0.4799582882300678,0.4976462286660344
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p20_v02:419:0,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,False,0.4802394529788898,0.08290273005643334
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p10_v02:1659:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,False,0.48708763421431445,0.9565667465457497
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1929:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.5156644387642639,0.47327351845789917
0,1,1,2,high_early_precursor,positive_0p20_right_mid_late_stance_v2_M1:2339:1,positive_0p20_right_mid_late_stance_v2_M1,False,0.5276020445900916,0.44709326353799644
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p20_v02:409:0,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,False,0.5339105734952582,0.04629144746463207
0,1,1,2,high_early_precursor,positive_0p10_left_mid_loading_early_stance_v2_M1:1299:0,positive_0p10_left_mid_loading_early_stance_v2_M1,False,0.5429244866012378,0.3184765593220235
0,1,1,2,high_early_precursor,sand_solref_interpolation_2of3_0p10_v02:1659:0,sand_solref_interpolation_2of3_0p10_v02,False,0.550778597304028,0.9124849697468644
0,1,1,2,high_early_precursor,positive_0p20_right_mid_late_stance_v2_M1:2229:1,positive_0p20_right_mid_late_stance_v2_M1,False,0.5530615690804204,0.9204045405893736
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p20_v02:479:0,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,False,0.5680576873565473,0.016790203227258434
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1599:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.5768889225330822,0.9493796773999358
0,1,1,2,high_early_precursor,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2:1969:0,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,False,0.6036821631293953,0.44181905119973364
0,1,1,2,high_early_precursor,positive_0p15_right_mid_late_stance_native_strong_ice_v2:1019:1,positive_0p15_right_mid_late_stance_native_strong_ice_v2,False,0.60797486071264,0.8617821204891252
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p20_v02:469:0,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,False,0.6700589978250885,0.05977559857954308
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:729:0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.6895573948738295,0.3416616731771464
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p20_v02:399:0,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,False,0.7305052148769019,0.036888936384483505
0,1,1,2,high_early_precursor,positive_0p15_left_mid_late_stance_native_strong_ice_v2:1319:0,positive_0p15_left_mid_late_stance_native_strong_ice_v2,False,0.7421863406118916,0.8770225416667895
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1919:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.762314189162204,0.7947177440569214
0,1,1,2,high_early_precursor,positive_0p20_left_mid_loading_early_stance_v2_M1:1289:0,positive_0p20_left_mid_loading_early_stance_v2_M1,False,0.7855947039857741,0.5294780060855312
0,1,1,2,high_early_precursor,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1379:0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.7885873549415923,0.4167163928766928
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p10_v02:1749:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,False,0.8310400068305382,0.9994927467684793
0,1,1,2,high_early_precursor,positive_0p20_left_mid_loading_early_stance_v2_M1:1899:0,positive_0p20_left_mid_loading_early_stance_v2_M1,False,0.8499374195278178,0.34788125877257614
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1669:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.8535340050300271,0.9708117512657974
0,1,1,2,high_early_precursor,positive_0p20_left_mid_late_stance_v2_M1:2059:0,positive_0p20_left_mid_late_stance_v2_M1,False,0.8603377232609292,0.6894515357672479
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:769:0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.86374100040983,0.8928109087287409
0,1,1,2,high_early_precursor,ice_native_0p10_v02:749:0,ice_native_0p10_v02,False,0.8656766055301393,0.7574945082919026
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1679:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.869213667033768,0.9863102613101864
0,1,1,2,high_early_precursor,ice_native_0p15_v02:1409:0,ice_native_0p15_v02,False,0.8738036795865933,0.9307206989028775
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:489:1,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.8795200336647716,0.9805982652936448
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:499:1,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.8987640270978194,0.9901993472784553
0,1,1,2,high_early_precursor,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1369:0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9149266517572452,0.13670961240591104
0,1,1,2,high_early_precursor,ice_native_0p10_v02:2219:1,ice_native_0p10_v02,False,0.9258646460330074,0.9167257407908385
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:749:0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9356156968234242,0.8445947673511124
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1949:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.9402704994595691,0.825037036274548
0,1,1,2,high_early_precursor,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2:1959:0,positive_0p20_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9409282465053503,0.5954801899693923
0,1,1,2,high_early_precursor,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2:1359:0,positive_0p10_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9417225604511122,0.25903918587600155
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1639:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9444740263377286,0.9325777558955519
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1959:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.9480133177725779,0.9407122153677759
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1939:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.9575518737180398,0.783025526255055
0,1,1,2,high_early_precursor,ice_native_0p10_v02:2209:1,ice_native_0p10_v02,False,0.9695190815544348,0.9941929524134356
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1649:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9715665765358846,0.9299360286481372
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:1669:1,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.974102125367897,0.6995322443207523
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1999:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.9830262645998998,0.6307042089056694
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p10_v02:1759:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,False,0.985622531771746,0.9991276250957762
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1659:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9862607397736534,0.9765510141310078
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1969:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.9871797085913487,0.8264921224426834
0,1,1,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1799:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,0.9885002949299561,0.9984032136752673
0,1,1,2,high_early_precursor,ice_native_0p10_v02:759:0,ice_native_0p10_v02,False,0.9900162785013283,0.8427536555760978
0,1,1,2,high_early_precursor,ice_native_0p10_v02:989:1,ice_native_0p10_v02,False,0.9901275268934409,0.8906757331679663
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_v2_M1:1629:1,positive_0p15_right_mid_loading_early_stance_v2_M1,False,0.9935482424760876,0.9509861428794658
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1989:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.9939772555361881,0.9743742008675916
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_v2_M1:1979:0,positive_0p15_left_mid_loading_early_stance_v2_M1,False,0.99488445095394,0.9221963041616902
0,1,1,2,high_early_precursor,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2:1659:1,positive_0p15_right_mid_loading_early_stance_native_strong_ice_v2,False,0.9954206120147429,0.6992457057845944
0,1,1,2,high_early_precursor,ice_native_0p10_v02:819:0,ice_native_0p10_v02,False,0.9959940039869989,0.4968486168154797
0,1,1,2,high_early_precursor,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2:759:0,positive_0p15_left_mid_loading_early_stance_native_strong_ice_v2,False,0.9973749755426135,0.9380852459012304
0,1,1,2,high_early_precursor,ice_native_0p10_v02:2199:1,ice_native_0p10_v02,False,0.9987748854668912,0.7284383795868996
0,1,1,2,high_early_precursor,sand_solref_interpolation_2of3_0p10_v02:1809:0,sand_solref_interpolation_2of3_0p10_v02,False,0.9991940158084066,0.9600185050343817
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p10_v02:1769:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,False,0.9993527730275052,0.9991082088381215
0,1,1,2,high_early_precursor,ice_native_0p10_v02:789:0,ice_native_0p10_v02,False,0.9994321733248586,0.4893485651324305
0,1,1,2,high_early_precursor,sand_solref_interpolation_2of3_0p10_v02:1819:0,sand_solref_interpolation_2of3_0p10_v02,False,0.9995163066840983,0.9896299934880168
0,1,1,2,high_early_precursor,ice_native_0p10_v02:2189:1,ice_native_0p10_v02,False,0.9995236460242136,0.3991398254410072
0,1,1,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1809:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,0.9995559108746619,0.9994505201507163
0,1,1,2,high_early_precursor,ice_native_0p10_v02:2179:1,ice_native_0p10_v02,False,0.9997720917053283,0.952865198046919
0,1,1,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1839:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,0.9998661370849391,0.9999234272087758
0,1,1,2,high_early_precursor,ice_native_0p10_v02:829:0,ice_native_0p10_v02,False,0.9998750590278154,0.9761608002898519
0,1,1,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1819:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,0.9999369998209265,0.999911827007899
0,1,1,2,high_early_precursor,ice_native_0p10_v02:769:0,ice_native_0p10_v02,False,0.9999373350955068,0.8962773432535037
0,1,1,2,high_early_precursor,ice_native_0p15_v02:1399:0,ice_native_0p15_v02,False,0.9999490720159063,0.9218090555628302
0,1,1,2,high_early_precursor,ice_native_0p10_v02:809:0,ice_native_0p10_v02,False,0.9999738850249444,0.600188698405692
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p10_v02:1779:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,False,0.9999878350189986,0.999705682761678
0,1,1,2,high_early_precursor,ice_native_0p20_v02:989:1,ice_native_0p20_v02,False,0.9999880114716155,0.3019909843616447
0,1,1,2,high_early_precursor,ice_native_0p10_v02:779:0,ice_native_0p10_v02,False,0.9999931118100248,0.9236486795216077
0,1,1,2,high_early_precursor,sand_solref_interpolation_5of6_stronger_v2_0p10_v02:1789:0,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,False,0.9999935501093367,0.9999043163041224
0,1,1,2,high_early_precursor,sand_solref_interpolation_2of3_0p10_v02:1839:0,sand_solref_interpolation_2of3_0p10_v02,False,0.9999936359301556,0.9996372014501346
0,1,1,2,high_early_precursor,ice_native_0p15_v02:999:1,ice_native_0p15_v02,False,0.999997389426252,0.9762975831452738
0,1,1,2,high_early_precursor,sand_solref_interpolation_3of4_stronger_v2_0p10_v02:1829:0,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,False,0.9999974522980561,0.9999605346600879
0,1,1,2,high_early_precursor,sand_solref_interpolation_2of3_0p10_v02:1829:0,sand_solref_interpolation_2of3_0p10_v02,False,0.9999981596416748,0.9976654357142191
0,1,1,2,high_early_precursor,ice_native_0p15_v02:2009:0,ice_native_0p15_v02,False,0.999999681818845,0.9277180356302845
0,1,1,2,high_early_precursor,ice_native_0p15_v02:989:1,ice_native_0p15_v02,False,0.9999999201476076,0.7668711983111817
0,1,1,2,high_early_precursor,ice_native_0p10_v02:799:0,ice_native_0p10_v02,False,0.9999999555071339,0.969514300622572
0,1,1,2,high_early_precursor,ice_native_0p10_v02:1999:0,ice_native_0p10_v02,False,0.9999999847450742,0.9844678173351186
0,1,1,2,high_early_precursor,ice_native_0p15_v02:2019:0,ice_native_0p15_v02,False,0.9999999980264556,0.847970644304127
0,1,1,2,wrong_foot,ice_native_0p15_v02:1089:0,ice_native_0p15_v02,False,0.9998865798514379,0.008381218976727813
0,1,1,2,wrong_foot,ice_native_0p20_v02:1069:0,ice_native_0p20_v02,False,0.9998993497363297,0.010888588073600429
0,1,1,2,wrong_foot,ice_native_0p20_v02:1079:0,ice_native_0p20_v02,False,0.9999964608851936,0.017366095959775216
