run_id,pair_id,pair_index,role,speed_mps,target_foot,target_phase,severity,material_profile,control_type,variation_index,phase_fraction,command_delay_s,lateral_offset_m,seed,duration_s,pair_fingerprint,patch,collision_geometry_sha256,initial_qpos_sha256,initial_qvel_sha256,initial_policy_observation_sha256,sample_count,first_sample_time_s,last_sample_time_s,sample_spacing_max_error_s,fusion20_shape,finite_fusion20,first_patch_contact_sample,patch_active_contact_sample_count,intervention_configured_physics_steps,effective_patch_friction_mean,patch_base_double_contact_count,left_first_loaded_touchdown_sample,right_first_loaded_touchdown_sample,first_fall_sample,first_fall_time_s,fall_occurred,fall_reason,post_fall_excluded_sample_count,full_trace_sha256,discarded,replaced,silently_relabelled,development_only
positive_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v1,v5_pair_064,64,positive,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,1,0.41,0.04,0.0,202608564,3.0,e9db65c5d3a9ac2264bb6c361f78d3f43ddb50d60c7b31e01d2d97cbe8203d22,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,baa45543eaa7cedc3965d55533609274d92ce028f988cb3c4751fa17d7ff2fb6,baefb77998a9f7356f66b8c144601e6bcf34d1236f62d3597691f732a62a2603,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1551,1224,0.6483558994197293,0,39,37,,,False,,0,f6b95dc2566a38cdb05030ffaf4c068954d4a23afdfe91b7b2810d3715c07849,False,False,False,True
control_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v1,v5_pair_064,64,control,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,hard_normal,hard_normal,1,0.41,0.04,0.0,202608564,3.0,e9db65c5d3a9ac2264bb6c361f78d3f43ddb50d60c7b31e01d2d97cbe8203d22,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,baa45543eaa7cedc3965d55533609274d92ce028f988cb3c4751fa17d7ff2fb6,baefb77998a9f7356f66b8c144601e6bcf34d1236f62d3597691f732a62a2603,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1654,0,1.0,0,39,37,,,False,,0,09f965cf34ef2501f43c37abceee064e40de6c40d254d9a59b490fabfb08b5d9,False,False,False,True
positive_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v2,v5_pair_065,65,positive,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,2,0.83,0.08,0.004,202608565,3.0,d20eb650eca6b816663e8e44c21e53251b9fd0dddf9436a9533745653b1ec85e,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,04b5c6ae77303ffdd4747162b0ec5f635de83b175f7c5d8eaafb86546204124a,e5a3c943dfedfdbbc761620ce894325d841f81676f89428e2306128f1e9c8671,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1677,1420,0.6216457960644007,0,44,34,,,False,,0,40375b9d4aca3575d5c88d15443e3e48e902f899eab0a60819d5c4151336ab5a,False,False,False,True
control_0p15_right_mid_loading_early_stance_moderate_ice_preregistered_v2,v5_pair_065,65,control,0.15,right,mid_loading_early_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608565,3.0,d20eb650eca6b816663e8e44c21e53251b9fd0dddf9436a9533745653b1ec85e,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,04b5c6ae77303ffdd4747162b0ec5f635de83b175f7c5d8eaafb86546204124a,e5a3c943dfedfdbbc761620ce894325d841f81676f89428e2306128f1e9c8671,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1731,2565,0.5189774696707106,0,44,34,,,False,,0,b1282a21572a87a92ff771f2a3204ba74d24140633e6ccd0c7e0e157cb1d1176,False,False,False,True
positive_0p15_right_mid_late_stance_native_strong_ice_v0,v5_pair_066,66,positive,0.15,right,mid_late_stance,native_strong_ice,native_strong_ice,near_slip_non_event,0,0.07,0.0,-0.004,202608566,3.0,0fe1f04977d505a06d897815947e2c2942ec81ff07abd24cc3aa45a6956cafa8,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,c591c3908df9cb868314090b9378808c338cdf92c4a794bda427e2a009dc10c9,4a2aca56477693e0ffa296cb65c6ef5b1aa378dca71dd78eaa79f58d5b0ad6de,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1696,622,0.8274764150943397,0,37,43,,,False,,0,7c557f02cfbe830f4381de35cccc47456b7102244c6665d9f2bda3e325699148,False,False,False,True
control_0p15_right_mid_late_stance_native_strong_ice_v0,v5_pair_066,66,control,0.15,right,mid_late_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608566,3.0,0fe1f04977d505a06d897815947e2c2942ec81ff07abd24cc3aa45a6956cafa8,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,c591c3908df9cb868314090b9378808c338cdf92c4a794bda427e2a009dc10c9,4a2aca56477693e0ffa296cb65c6ef5b1aa378dca71dd78eaa79f58d5b0ad6de,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1823,1607,0.7140427866154689,0,37,43,,,False,,0,1f87d424ac552443cad02b3750d884838c91357f5dd371c3a41593e66f2bf854,False,False,False,True
positive_0p15_right_mid_late_stance_native_strong_ice_v1,v5_pair_067,67,positive,0.15,right,mid_late_stance,native_strong_ice,native_strong_ice,hard_normal,1,0.41,0.04,0.0,202608567,3.0,2b232c1ba1aec5e9153965ae5f62623c33d5da49f239cecbb44910028272a8cc,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,de2b2b466f91dfa482e39b64d8c47e5c09f9c9112bb19c90a81c4d4ea75a23f4,34c00de5db108638c95bc60557e0b1558b410285fb99cee5c78681435ed7aea7,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1558,605,0.8170731707317073,0,39,37,,,False,,0,29438da11493848ae60d4c18a491c6a7a05f483dff0e3331ed0a67de3ac281c0,False,False,False,True
control_0p15_right_mid_late_stance_native_strong_ice_v1,v5_pair_067,67,control,0.15,right,mid_late_stance,native_strong_ice,hard_normal,hard_normal,1,0.41,0.04,0.0,202608567,3.0,2b232c1ba1aec5e9153965ae5f62623c33d5da49f239cecbb44910028272a8cc,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,de2b2b466f91dfa482e39b64d8c47e5c09f9c9112bb19c90a81c4d4ea75a23f4,34c00de5db108638c95bc60557e0b1558b410285fb99cee5c78681435ed7aea7,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1653,0,1.0,0,39,37,,,False,,0,5aa6ee2ee5ee11a3914489c092bf2e78e88b24e07b7143b9021086999b9d1bf2,False,False,False,True
positive_0p15_right_mid_late_stance_native_strong_ice_v2,v5_pair_068,68,positive,0.15,right,mid_late_stance,native_strong_ice,native_strong_ice,near_slip_non_event,2,0.83,0.08,0.004,202608568,3.0,0a27ec49326eab6c54f82a47852c48c96311be69fa1a1627a87ce3514ac20cb5,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,efe2ccfbe47a2d6e1b97c470b1c7aa0f6e904cfba0e4be4c4e2bd65abc241b2e,5dc5e7d74cc389f2e585ba1c955b98760baf9cc23ed834e939bd10af25847eef,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1691,617,0.8275280898876405,0,44,34,,,False,,0,9678e5863670d0d762f9800bc25472831157eb5f794e0ad5d680588de00eb2b4,False,False,False,True
control_0p15_right_mid_late_stance_native_strong_ice_v2,v5_pair_068,68,control,0.15,right,mid_late_stance,native_strong_ice,near_slip_non_event,near_slip_non_event,2,0.83,0.08,0.004,202608568,3.0,0a27ec49326eab6c54f82a47852c48c96311be69fa1a1627a87ce3514ac20cb5,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,efe2ccfbe47a2d6e1b97c470b1c7aa0f6e904cfba0e4be4c4e2bd65abc241b2e,5dc5e7d74cc389f2e585ba1c955b98760baf9cc23ed834e939bd10af25847eef,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1742,1270,0.7638059701492536,0,44,34,,,False,,0,e657434f78b1aaded3e0f8a107561aa2b74833afd2c425959e4ea11d27d2de26,False,False,False,True
positive_0p15_right_mid_late_stance_moderate_ice_preregistered_v0,v5_pair_069,69,positive,0.15,right,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,0,0.07,0.0,-0.004,202608569,3.0,96cca6a32d5b04fe0530f101f3435408edd813a6e244f11d2cc4a6d488ba7cee,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,239486d2b35d9ffa07bc48467d57138cbdebba5d5eff3ad0f29aa7e2a3a285aa,cb2eef7d2d891b0ab35d518fa6be72cf0f6ca3bbb06306b8ce28e1309e8d78ae,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1750,953,0.7557142857142857,0,37,43,,,False,,0,5f6da77bc6dbb51276d427dd908f3357c792e330cdbc1ecb4998c0d4f5a58545,False,False,False,True
control_0p15_right_mid_late_stance_moderate_ice_preregistered_v0,v5_pair_069,69,control,0.15,right,mid_late_stance,moderate_ice_preregistered,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608569,3.0,96cca6a32d5b04fe0530f101f3435408edd813a6e244f11d2cc4a6d488ba7cee,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,239486d2b35d9ffa07bc48467d57138cbdebba5d5eff3ad0f29aa7e2a3a285aa,cb2eef7d2d891b0ab35d518fa6be72cf0f6ca3bbb06306b8ce28e1309e8d78ae,9ee48bea5827e4627fac28df305aa69160d5abcef13312f5aef6335c91abc06e,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,43,1821,0,1.0,0,37,43,,,False,,0,30860993d9c7480dabbddf2eabb0eb77a77b6c28c4f6fa336bd80685f34c40d9,False,False,False,True
positive_0p15_right_mid_late_stance_moderate_ice_preregistered_v1,v5_pair_070,70,positive,0.15,right,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,1,0.41,0.04,0.0,202608570,3.0,bb43ec2ee01e4aa31ca953655c89fc3d723a873aad9b4decf6f01fad51df44e8,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,4d886732adb51a8d206212b178c96b8a1bf0b6d1e539153bbdb894039c4b8a1e,b4520a15a310609dcc701e38eb95f5912f1ce82c74ed38232dc808533714d9eb,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1612,730,0.7978908188585607,0,39,37,,,False,,0,dd599c0cdd79c130de911aa09217d178cb284e6d45746a6d7160ad7ca355fb9b,False,False,False,True
control_0p15_right_mid_late_stance_moderate_ice_preregistered_v1,v5_pair_070,70,control,0.15,right,mid_late_stance,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608570,3.0,bb43ec2ee01e4aa31ca953655c89fc3d723a873aad9b4decf6f01fad51df44e8,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,4d886732adb51a8d206212b178c96b8a1bf0b6d1e539153bbdb894039c4b8a1e,b4520a15a310609dcc701e38eb95f5912f1ce82c74ed38232dc808533714d9eb,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,37,1642,1359,0.7320036540803897,0,39,37,,,False,,0,44f7ba3f1757f5b6f8857bf6d3e1c6e5aaf8cd59ad7e23ea85c93b130fe0b94e,False,False,False,True
positive_0p15_right_mid_late_stance_moderate_ice_preregistered_v2,v5_pair_071,71,positive,0.15,right,mid_late_stance,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,2,0.83,0.08,0.004,202608571,3.0,c79a4a26a203996c115d803b81629f373bbf5752ff1aba0f5bb9ec6e514d56da,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,601edb2fb048e89ddd5bf035a4e181c5c57c672a661767a28bb722b7fb62b71e,083c3dfa0265552bfa386d37226c44b6794fb77848fde3c82ed31bc21aea6273,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1720,1022,0.7336627906976744,0,44,34,,,False,,0,b42c08854175c22174da916737618fa61bf7f83b96cecc395d457abd3c94fc39,False,False,False,True
control_0p15_right_mid_late_stance_moderate_ice_preregistered_v2,v5_pair_071,71,control,0.15,right,mid_late_stance,moderate_ice_preregistered,hard_normal,hard_normal,2,0.83,0.08,0.004,202608571,3.0,c79a4a26a203996c115d803b81629f373bbf5752ff1aba0f5bb9ec6e514d56da,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,601edb2fb048e89ddd5bf035a4e181c5c57c672a661767a28bb722b7fb62b71e,083c3dfa0265552bfa386d37226c44b6794fb77848fde3c82ed31bc21aea6273,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,34,1747,0,1.0,0,44,34,,,False,,0,6175cea164657d068218a6dd48d892b522906960cdf6c3239facb1a8dd5d2d67,False,False,False,True
positive_0p20_left_early_loading_native_strong_ice_v0,v5_pair_072,72,positive,0.2,left,early_loading,native_strong_ice,native_strong_ice,hard_normal,0,0.07,0.0,-0.004,202608572,3.0,46f2923232152893b03862a79b0830a47787bc0f2b255b6cf04b89bbbfd83a4c,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,2b0354f299c2ded93489f6dafba54b4a689dda9d061821fe65cc198a513d3b73,869fab8040214a17a3b019e1c2d73a95c8087469bf85f287ea6047505b1b7e68,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,36,1090,6000,0.049999999999999996,0,36,42,1615,1.6159999999998775,True,fallen_base_height,1385,de0b1f5850c09cadbf6c1c9db6bc37badf5c47656949e6c9e1a23954333b56f0,False,False,False,True
control_0p20_left_early_loading_native_strong_ice_v0,v5_pair_072,72,control,0.2,left,early_loading,native_strong_ice,hard_normal,hard_normal,0,0.07,0.0,-0.004,202608572,3.0,46f2923232152893b03862a79b0830a47787bc0f2b255b6cf04b89bbbfd83a4c,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,2b0354f299c2ded93489f6dafba54b4a689dda9d061821fe65cc198a513d3b73,869fab8040214a17a3b019e1c2d73a95c8087469bf85f287ea6047505b1b7e68,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,36,1561,0,1.0,0,36,42,,,False,,0,8ae8b7a405165515a157c9bb5438406f50bee032b8a775cae10112a3f510a358,False,False,False,True
positive_0p20_left_early_loading_native_strong_ice_v1,v5_pair_073,73,positive,0.2,left,early_loading,native_strong_ice,native_strong_ice,near_slip_non_event,1,0.41,0.04,0.0,202608573,3.0,27d54ec9d116697f2db6f6472e09c735dde3e244a0f51c585b982f3573fb1f77,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,bd0594b39af4d910187cd2430aac0f32c734dd593b0a89f328cd8943fc34f8a3,a8130d06efb69ce4cbea4f7ca36b4a65a08c088e7dc241c55d9c4cb327227dd1,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1108,6000,0.04999999999999999,0,39,37,1571,1.5719999999998824,True,fallen_base_height,1429,24845885ce44aeb5a1c0686d3cff57fa2e09872c0f9c43bf9ba31d5497ae6191,False,False,False,True
control_0p20_left_early_loading_native_strong_ice_v1,v5_pair_073,73,control,0.2,left,early_loading,native_strong_ice,near_slip_non_event,near_slip_non_event,1,0.41,0.04,0.0,202608573,3.0,27d54ec9d116697f2db6f6472e09c735dde3e244a0f51c585b982f3573fb1f77,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,bd0594b39af4d910187cd2430aac0f32c734dd593b0a89f328cd8943fc34f8a3,a8130d06efb69ce4cbea4f7ca36b4a65a08c088e7dc241c55d9c4cb327227dd1,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1651,6000,0.3499999999999999,0,39,37,,,False,,0,8325734d7eb1f1cb09db0d57e5033b81b89624637fd388e6ac01794c05b674be,False,False,False,True
positive_0p20_left_early_loading_native_strong_ice_v2,v5_pair_074,74,positive,0.2,left,early_loading,native_strong_ice,native_strong_ice,hard_normal,2,0.83,0.08,0.004,202608574,3.0,50132d913fc2dd4a692b2d5acdc0d1618cd226a2de19fbdd3107cba1d41764e8,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,1b9315387055d749a42ae886436f290f034ab27f3fc7388371ec670388af649b,4a2b4ab6487a66163e3111567f724030a85f54d6b9f12b8ec1719c83b78828ff,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1188,6000,0.049999999999999996,0,44,34,1832,1.8329999999998536,True,fallen_base_height,1168,5d0f502ab0114bdde380b6869e34417fc49bc266338e758000fd10bece68273e,False,False,False,True
control_0p20_left_early_loading_native_strong_ice_v2,v5_pair_074,74,control,0.2,left,early_loading,native_strong_ice,hard_normal,hard_normal,2,0.83,0.08,0.004,202608574,3.0,50132d913fc2dd4a692b2d5acdc0d1618cd226a2de19fbdd3107cba1d41764e8,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,1b9315387055d749a42ae886436f290f034ab27f3fc7388371ec670388af649b,4a2b4ab6487a66163e3111567f724030a85f54d6b9f12b8ec1719c83b78828ff,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1658,0,1.0,0,44,34,,,False,,0,90b2d6493e5bd56f5d7cf04a9ffa3ec77273de0e984581f1e188496010d12579,False,False,False,True
positive_0p20_left_early_loading_moderate_ice_preregistered_v0,v5_pair_075,75,positive,0.2,left,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,0,0.07,0.0,-0.004,202608575,3.0,269c2a407e8d3b28f6dcd42f0229140f485ed9590bbfdb0a1579c4aa3ed84c02,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,307f338b19706ad372116f3ba474846febdf0a989815f0e1cd55dfb760f637fd,267a98a459c87288c90b5bb39219c949bd70709583f06dc524c1896521662cc8,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,36,1327,6000,0.09999999999999999,0,36,42,2508,2.5090000000000052,True,fallen_base_height,492,42b471def2ae2093ddfb2f1cbba229311972543a6cb087e575c2c97ebdc00ab8,False,False,False,True
control_0p20_left_early_loading_moderate_ice_preregistered_v0,v5_pair_075,75,control,0.2,left,early_loading,moderate_ice_preregistered,near_slip_non_event,near_slip_non_event,0,0.07,0.0,-0.004,202608575,3.0,269c2a407e8d3b28f6dcd42f0229140f485ed9590bbfdb0a1579c4aa3ed84c02,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,307f338b19706ad372116f3ba474846febdf0a989815f0e1cd55dfb760f637fd,267a98a459c87288c90b5bb39219c949bd70709583f06dc524c1896521662cc8,ebb300597662a5c3036a0d673839ac148c210d3cb55fc953ad56457e4383477a,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,36,1545,6000,0.35,0,36,42,,,False,,0,ab42d3acd0e79972b05d2a75691272b8ee46232723ec1f99a885bb02694773cb,False,False,False,True
positive_0p20_left_early_loading_moderate_ice_preregistered_v1,v5_pair_076,76,positive,0.2,left,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,hard_normal,1,0.41,0.04,0.0,202608576,3.0,7145f06bdba164dceac4ee425c86239efb6aa1b4e68169d8e53ee6a291501677,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,834f63cad1bd779e0cb351a4bf20d3f5fd4c0da1961c9ac92fbcf3e99f086fec,1982d37356929c789f3e6d77c62a00f4c1e04064cd023b5b741bdb4d3621c90b,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1075,6000,0.09999999999999999,0,39,37,2024,2.0249999999998436,True,fallen_base_height,976,cd7f600c004f75066539a1f46557274d9bdd8d7f57e0be64448d379cec09d0cd,False,False,False,True
control_0p20_left_early_loading_moderate_ice_preregistered_v1,v5_pair_076,76,control,0.2,left,early_loading,moderate_ice_preregistered,hard_normal,hard_normal,1,0.41,0.04,0.0,202608576,3.0,7145f06bdba164dceac4ee425c86239efb6aa1b4e68169d8e53ee6a291501677,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,834f63cad1bd779e0cb351a4bf20d3f5fd4c0da1961c9ac92fbcf3e99f086fec,1982d37356929c789f3e6d77c62a00f4c1e04064cd023b5b741bdb4d3621c90b,9145d4546123182ed68a19d519066e07547c7a9c385db1f5ec2a30986e59f0f8,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,39,1667,0,1.0,0,39,37,,,False,,0,b0c4f7b7d45dd7b1ffc1bcfbacf7b01808ae0d7fe7e735ee04a2503430098b26,False,False,False,True
positive_0p20_left_early_loading_moderate_ice_preregistered_v2,v5_pair_077,77,positive,0.2,left,early_loading,moderate_ice_preregistered,moderate_ice_preregistered,near_slip_non_event,2,0.83,0.08,0.004,202608577,3.0,7796ec92fc89f71dcb6e0917ce3c466eb7b6c65c52d29de80c66b7621fe19329,"{'x_min_m': -1.0, 'x_max_m': 2.0, 'y_min_m': -0.8, 'y_max_m': 0.8, 'top_z_m': 0.0}",58b3071a02305e9ea39c75751a7a9c67c32afb648478888eb597c404f529b717,233bb1febe7d3c074c28d09d4807add7dfeaf7039c526a8bda0118a21fba9bbd,e97ddea22dc9da5d8070f706693399571fcb643d5dca3bef6239345b9e1b8a7e,2dee8a77f195705bee7a231aaf858fad80e20a68a76c91445fcbc4dfb3ec8014,3000,0.001,3.000000000000169,3.3393426912553537e-16,"[3000, 20]",True,44,1337,6000,0.09999999999999999,0,44,34,2575,2.5760000000000276,True,fallen_base_height,425,2107801ce1b9ee80f20830569131e70b4f854455c2f8e221809ca6c12ce0b73c,False,False,False,True
