sample,foot,runtime_episode_id,actionable_score,normal_score,early_score,active_score,persistence,owner_foot,simultaneous_candidate_count,reconciliation_rule,candidate_id,evaluation_scope,outer_fold,run_id,speed_mps,physical_episode_id,physical_event_present,air_firing,touchdown_transient_firing,invalid_firing,postfall_firing,too_early_activation,cross_foot_ownership_violation
711,1,7,0.9914576411247253,7.981401495271712e-08,0.00850963220000267,3.257506978115998e-05,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,7,True,False,False,False,False,False,False
1428,0,7,0.9982126951217651,5.884848221926345e-15,2.1218847872880343e-14,0.0017873751930892467,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,7,False,False,False,True,True,False,False
1774,1,89,0.9991776347160339,0.0,3.238275613344032e-18,0.000822304398752749,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,81,False,False,False,True,True,False,False
1844,0,9,1.0,1.8216880036222622e-44,2.029369606685658e-23,1.3470788928771071e-09,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,9,False,False,False,True,True,False,False
2775,0,11,0.9999850988388062,4.499681472824134e-40,1.2063231412451878e-37,1.4868353900965303e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_native_strong_ice_v0,0.2,11,False,False,False,True,True,False,False
1865,0,91,0.9990198612213135,1.389729693405125e-22,4.882719228938015e-12,0.0009801890701055527,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p10_left_early_loading_v0_M1,0.1,87,False,False,False,False,False,False,False
1415,0,12,0.9980136156082153,6.454233814068289e-10,5.4096114254775785e-09,0.0019863443449139595,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p10_right_early_loading_v0_M1,0.1,12,False,False,False,False,False,False,False
1564,1,81,0.9994199275970459,6.644958480982239e-32,8.803497420387986e-27,0.000580082880333066,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p10_right_early_loading_v0_M1,0.1,76,True,False,False,False,False,False,False
1856,0,110,0.9999704360961914,1.8671239605771806e-28,2.5201413471749074e-27,2.961985046567861e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_v0_M1,0.15,103,False,False,False,False,False,False,False
2378,1,77,1.0,0.0,5.399755989565769e-11,2.7506507623930766e-29,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p15_left_early_loading_v0_M1,0.15,77,False,False,False,True,True,False,False
740,1,11,0.9997989535331726,3.369932111141338e-11,0.0001559863449074328,4.50542320322711e-05,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p15_right_early_loading_v0_M1,0.15,12,True,False,False,False,False,False,False
1569,1,87,0.9999990463256836,6.58610278232664e-44,1.8456319904821803e-39,9.946621730705374e-07,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p15_right_early_loading_v0_M1,0.15,85,True,False,False,False,False,False,False
746,1,15,0.9964194297790527,4.29102066379361e-11,0.0035799704492092133,6.057609880372183e-07,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_v0_M1,0.2,10,True,False,False,False,False,False,False
1271,1,96,0.9975364208221436,4.2631566340794146e-15,1.0139506421980027e-12,0.0024635507725179195,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,0,positive_0p20_right_early_loading_v0_M1,0.2,91,False,False,False,False,False,False,False
2705,0,63,0.9999579191207886,0.0,1.1175613678915397e-07,4.19781354139559e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v01,0.1,58,True,False,False,False,False,False,False
1967,1,3,0.9980581402778625,3.613849102564392e-21,6.192978394643431e-14,0.0019418834708631039,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v01,0.1,3,False,False,False,True,True,False,False
1834,1,4,0.9999990463256836,0.0,4.443562235334148e-33,9.6529606707918e-07,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_5of6_stronger_v2_0p10_v01,0.1,4,False,False,False,True,True,False,False
1146,1,16,0.9982126951217651,7.304223714754698e-08,0.0016793350223451853,0.00010793034743983299,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v01,0.15,13,True,False,False,False,False,False,False
2051,0,47,0.999944806098938,1.4227253418644635e-17,3.346037757978593e-08,5.517344470717944e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v01,0.15,45,False,False,False,False,False,False,False
2454,1,4,0.9999960660934448,0.0,3.01101104031377e-37,3.9095975807867944e-06,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_2of3_0p15_v01,0.15,4,False,False,False,True,True,False,False
1784,1,36,0.9984276294708252,4.83832049945343e-13,4.031789659075802e-12,0.00157234538346529,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v01,0.2,34,True,False,False,False,False,False,False
2177,0,37,0.9975402355194092,8.196901490897801e-10,0.0015847644535824656,0.0008749313419684768,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v01,0.2,35,True,False,False,False,False,False,False
2211,1,58,0.9943432807922363,5.687978733848187e-12,0.005655102431774139,1.6968566569630639e-06,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v01,0.2,56,True,False,False,False,False,False,False
315,1,3,0.9924750924110413,4.898118895241721e-16,0.007522379048168659,2.53023404184205e-06,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,3,True,False,False,False,False,False,False
563,0,7,0.9999366998672485,6.616873765128841e-23,6.328680319711566e-05,1.7982186850673543e-09,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,7,True,False,False,False,False,False,False
2358,0,81,0.9995107650756836,5.442837630928845e-15,0.00026481354143470526,0.00022438965970650315,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p10_v04,0.1,75,True,False,False,False,False,False,False
2120,1,7,0.9992850422859192,3.4058132314385148e-06,0.00011241863830946386,0.0005991799989715219,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,sand_solref_interpolation_3of4_stronger_v2_0p10_v04,0.1,4,True,False,False,False,False,True,False
315,1,4,0.9996833801269531,1.4780210423246533e-17,0.00031431825482286513,2.2612284737988375e-06,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v04,0.15,3,True,False,False,False,False,False,False
574,0,8,0.999998927116394,1.0229311583503664e-25,1.057459940057015e-06,4.2297867985929827e-10,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p15_v04,0.15,8,True,False,False,False,False,False,False
315,1,5,0.9999619722366333,1.2938536795405805e-16,2.3634089302504435e-05,1.4416124031413347e-05,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v04,0.2,4,True,False,False,False,False,False,False
571,0,5,0.9991544485092163,4.312664545176126e-16,0.000845544331241399,3.7836787925016324e-08,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,ice_native_0p20_v04,0.2,5,True,False,False,False,False,False,False
2004,1,77,0.999990701675415,0.0,9.314908311353065e-06,5.4650640108667866e-42,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_native_strong_ice_v1,0.15,77,False,False,False,True,True,False,False
1096,1,3,0.9975855350494385,1.710721342362831e-09,0.0024076984263956547,6.814716471126303e-06,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_native_strong_ice_v1,0.2,3,False,False,False,False,False,False,False
1115,1,3,0.9954724907875061,2.3711434593565173e-08,0.004514295142143965,1.3181673239159863e-05,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p10_left_early_loading_v1_M1,0.1,3,False,False,False,False,False,False,False
1099,1,3,0.9963085055351257,0.0005101065034978092,0.0002068610629066825,0.0029744701460003853,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,3,False,False,False,False,False,False,False
1127,1,4,0.9996834993362427,2.7331802243679704e-07,5.995011633785907e-06,0.00031023536575958133,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p15_left_early_loading_v1_M1,0.15,4,False,False,False,False,False,False,False
1096,1,3,0.9985281229019165,1.266006347577786e-05,1.9301200154586695e-05,0.0014398061903193593,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_v1_M1,0.2,3,False,False,False,False,False,False,False
1114,1,4,0.9992877840995789,9.112475218842064e-09,0.0006641925428994,4.799204180017114e-05,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_v1_M1,0.2,4,False,False,False,False,False,False,False
1985,0,86,0.9997711777687073,1.0644403412557557e-25,2.6480608994461363e-07,0.0002285641385242343,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p20_left_early_loading_v1_M1,0.2,78,True,False,False,True,True,False,False
1904,1,96,0.9996583461761475,4.134605435801575e-10,1.582123445587058e-07,0.0003415629034861922,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p20_right_early_loading_v1_M1,0.2,93,False,False,False,True,True,False,False
1931,1,97,0.9973738193511963,3.6304392825314835e-10,2.247575594083173e-06,0.002623969689011574,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,1,positive_0p20_right_early_loading_v1_M1,0.2,94,False,False,False,True,True,False,False
1403,0,18,0.9999724626541138,2.5698239456526827e-26,1.1536869237716019e-07,2.7464668164611794e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p10_v02,0.1,18,True,False,False,False,False,False,False
1997,0,30,0.9999990463256836,4.440908571530846e-30,3.408717930142302e-08,9.858492830971954e-07,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p10_v02,0.1,24,True,False,False,False,False,True,False
2598,0,54,0.9950748085975647,6.0325553441487045e-09,0.0035002436488866806,0.0014249254018068314,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p10_v02,0.1,45,True,False,False,False,False,False,False
2076,0,5,0.9999639987945557,1.0361273712737842e-38,5.68820712772848e-28,3.595728412619792e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p10_v02,0.1,3,False,False,False,True,True,False,False
2214,1,5,0.9984554052352905,2.0740374695460417e-11,0.000916890159714967,0.0006277335342019796,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p10_v02,0.1,4,False,False,False,True,True,False,False
2586,0,6,0.9999260902404785,5.815388626947991e-43,1.877739942195255e-43,7.3881252319552e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p10_v02,0.1,4,False,False,False,True,True,False,False
2812,0,7,0.9991973042488098,1.9624518820817903e-18,1.714307133344744e-19,0.0008027630974538624,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p10_v02,0.1,5,False,False,False,True,True,False,False
2079,0,3,0.999995231628418,3.273831181426641e-39,1.3945638697636553e-26,4.720964625448687e-06,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,0.1,3,False,False,False,True,True,False,False
2470,1,13,0.999591052532196,1.1767388191441976e-20,7.1422070689590496e-37,0.0004090134461876005,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,0.1,13,False,False,False,True,True,False,False
2805,0,5,0.9995323419570923,6.253325741293546e-35,2.646883462548815e-29,0.00046766537707298994,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,0.1,5,False,False,False,True,True,False,False
2844,1,15,0.9999985694885254,1.4086293020742047e-27,1.8070529068329316e-13,1.4518855095957406e-06,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p10_v02,0.1,14,False,False,False,True,True,False,False
2048,0,4,0.9999878406524658,0.0,1.4867846771409525e-39,1.2110120223951526e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,0.1,3,False,False,False,True,True,False,False
2441,1,4,0.9999575614929199,4.181933744794693e-16,4.4447803814281084e-20,4.249304038239643e-05,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,0.1,4,False,False,False,True,True,False,False
2502,0,5,0.9999887943267822,4.870258500953231e-19,7.644392939631255e-18,1.125168455473613e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_5of6_stronger_v2_0p10_v02,0.1,4,False,False,False,True,True,False,False
1388,0,19,0.9956071972846985,1.5906602181869141e-15,1.7981776068154431e-07,0.004392604809254408,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p15_v02,0.15,16,True,False,False,False,False,True,False
2012,0,33,0.9999979734420776,0.0,2.6065245136417704e-14,2.0854884041909827e-06,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p15_v02,0.15,30,True,False,False,False,False,True,False
2258,1,36,0.9989311099052429,6.858966866696292e-11,0.0008546457393094897,0.00021419247786980122,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p15_v02,0.15,34,False,False,False,False,False,False,False
1392,0,21,1.0,0.0,5.399913900990829e-36,2.2267325136549054e-11,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p20_v02,0.2,16,False,False,False,False,False,False,False
1972,0,45,0.9998692274093628,3.2595542779262064e-29,1.5852148424217588e-13,0.0001307040947722271,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p20_v02,0.2,38,False,False,False,False,False,False,False
2664,0,57,0.9997242093086243,3.03454535824574e-20,2.5530999891998363e-07,0.00027558711008168757,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,ice_native_0p20_v02,0.2,50,False,False,False,False,False,False,False
1435,0,2,1.0,0.0,2.8606106850726816e-41,2.349990424477255e-09,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p20_v02,0.2,2,False,False,False,True,True,False,False
1820,1,3,0.9999996423721313,1.183332766016212e-37,0.0,4.11851630133242e-07,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p20_v02,0.2,3,False,False,False,True,True,False,False
2054,0,5,0.9987015724182129,8.772700337141648e-21,1.2390774517534453e-10,0.0012983584310859442,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_2of3_0p20_v02,0.2,4,False,False,False,True,True,False,False
1438,0,2,1.0,0.0,8.267660939516421e-44,4.224297001087507e-08,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,0.2,2,False,False,False,True,True,False,False
1789,1,3,0.9996955394744873,4.4356681872652055e-22,4.8731730151191776e-29,0.00030452676583081484,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,0.2,3,False,False,False,True,True,False,False
1973,0,3,0.9999865293502808,0.0,1.6776913983692868e-32,1.349064041278325e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_3of4_stronger_v2_0p20_v02,0.2,3,False,False,False,True,True,False,False
1441,0,2,0.9998538494110107,0.0,0.0,0.000146120524732396,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,0.2,2,False,False,False,True,True,False,False
1771,0,3,0.9956890940666199,3.8629655832428484e-29,2.5177728385293e-25,0.004310871474444866,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,sand_solref_interpolation_5of6_stronger_v2_0p20_v02,0.2,3,False,False,False,True,True,False,False
2324,1,89,1.0,1.701988010464738e-27,4.3867509865296246e-36,3.5383200813754456e-09,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_left_early_loading_native_strong_ice_v2,0.1,89,False,False,False,True,True,False,False
1519,0,15,0.9939619898796082,8.092643222212814e-11,8.830067753373694e-12,0.006037987768650055,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_right_early_loading_native_strong_ice_v2,0.1,15,False,False,False,False,False,False,False
1626,1,91,0.9999992847442627,0.0,0.0,7.599448395012587e-07,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_right_early_loading_native_strong_ice_v2,0.1,88,False,False,False,True,True,False,False
1536,0,14,0.9983757734298706,6.135252750283371e-09,1.2535332771790308e-09,0.0016242486890405416,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p15_right_early_loading_native_strong_ice_v2,0.15,14,False,False,False,True,True,False,False
1986,0,24,1.0,2.4374782845938966e-31,2.1593126517212906e-39,2.5756978772051298e-09,5,0,2,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p15_right_early_loading_native_strong_ice_v2,0.15,24,False,False,False,True,True,False,False
2735,0,27,0.9999376535415649,5.581650137167683e-31,1.835822871498749e-08,6.234017200767994e-05,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p15_right_early_loading_native_strong_ice_v2,0.15,27,False,False,False,True,True,False,False
1540,0,24,0.9974946975708008,1.3169997210848994e-11,3.220749078914687e-16,0.002505345270037651,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,24,False,False,False,True,True,False,False
1894,1,100,0.9972098469734192,4.227560521439969e-39,2.384777938812634e-27,0.0027901330031454563,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,99,False,False,False,True,True,False,False
1967,0,34,1.0,0.0,0.0,3.901925982839616e-13,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,34,False,False,False,True,True,False,False
2079,1,101,0.999197781085968,3.30705195896506e-18,2.675305976751474e-09,0.0008022216497920454,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,100,False,False,False,True,True,False,False
2123,1,102,0.9963724613189697,7.125305237351125e-27,1.7355625184467017e-38,0.0036275130696594715,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,101,False,False,False,True,True,False,False
2484,1,110,0.9999417066574097,3.6429145349909666e-16,2.2701262878399575e-06,5.6046832469291985e-05,5,1,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p20_right_early_loading_native_strong_ice_v2,0.2,106,False,False,False,True,True,False,False
1553,0,11,0.9998512268066406,1.8418925990924833e-16,1.0489441804867998e-20,0.0001488038687966764,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_right_early_loading_v2_M1,0.1,11,False,False,False,False,False,False,False
1853,0,13,0.9941518902778625,4.95565559341744e-17,7.690907683619373e-19,0.005848080385476351,5,0,1,highest_actionable_score_then_left,R1_seed_202608232,OUT_OF_FOLD_ONCE,2,positive_0p10_right_early_loading_v2_M1,0.1,13,False,False,False,True,True,False,False
